"Id","Name","SM_Contract__c","SM_Contract__r.ContractNumber","SM_Contract__r.Status","Payment_Status__c","SM_Type__c","SM_Original_Type__c","SM_Amount__c","SM_Net_Amount__c","SM_Fee_value__c","SM_Penalty_value__c","SM_Payment_Date__c","SM_Payment_execution_date__c","SM_Payments_refunded__c","SM_Failed_payment__c","CreatedDate"
"a248W000004T9flQAC","PY-01502344","8001U000000Wn6MQAS","00243746","Activated","ACCEPTED","Fee","Subscription","69.0","76.94","69.0","0.0","2023-05-30","2023-05-30T10:09:01.000Z","","","2023-05-30T10:09:01.000Z"
"a248W000004TH7xQAG","PY-01507958","8001U000000Wn6MQAS","00243746","Activated","ACCEPTED","Fee","Subscription","69.0","76.94","69.0","0.0","2023-06-30","2023-06-30T10:12:53.000Z","","","2023-06-30T10:12:53.000Z"
"a248W000004TM2pQAG","PY-01511821","8001U000000Wn6MQAS","00243746","Activated","ACCEPTED","Fee","Subscription","69.0","76.94","69.0","0.0","2023-06-30","2023-07-20T16:21:28.000Z","","","2023-07-20T16:21:28.000Z"
"a248W000004TRzWQAW","PY-01515812","8001U000000Wn6MQAS","00243746","Activated","ACCEPTED","Fee","Subscription","69.0","76.94","69.0","0.0","2023-07-31","2023-08-10T20:09:37.000Z","","","2023-08-10T20:09:37.000Z"
"a248W000004TcICQA0","PY-01525447","8001U000000Wn6MQAS","00243746","Activated","ACCEPTED","Fee","Subscription","69.0","76.94","69.0","0.0","2023-09-29","2023-09-26T22:39:53.000Z","","","2023-09-26T22:39:53.000Z"
"a248W000004jWyxQAE","PY-01532336","8001U000000Wn6MQAS","00243746","Activated","ACCEPTED","Fee","Subscription","69.0","76.94","69.0","0.0","2023-10-30","2023-10-30T10:11:45.000Z","","","2023-10-30T10:11:45.000Z"
"a24UU0000002EFHYA2","PY-01535761","8001U000000Wn6MQAS","00243746","Activated","ACCEPTED","Late payment fee","","94.0","104.81","69.0","25.0","2023-10-30","2023-11-16T10:10:34.000Z","","","2023-11-16T10:10:34.000Z"
"a24UU0000005vkHYAQ","PY-01537528","8001U000000Wn6MQAS","00243746","Activated","ACCEPTED","Fee","Subscription","69.0","76.94","69.0","0.0","2023-11-30","2023-11-30T10:06:16.000Z","","","2023-11-30T10:06:16.000Z"
"a24UU000000Ad6kYAC","PY-01542626","8001U000000Wn6MQAS","00243746","Activated","ACCEPTED","Fee","Subscription","69.0","76.94","69.0","0.0","2023-12-29","2023-12-29T10:05:55.000Z","","","2023-12-29T10:05:55.000Z"
"a24UU000000CREBYA4","PY-01548397","8001U000000Wn6MQAS","00243746","Activated","ACCEPTED","Fee","Subscription","69.0","76.94","69.0","0.0","2024-01-26","2024-01-26T10:05:56.000Z","","","2024-01-26T10:05:56.000Z"
"a24UU000000FWAsYAO","PY-01557276","8001U000000Wn6MQAS","00243746","Activated","ACCEPTED","Fee","Subscription","69.0","76.94","69.0","0.0","2024-02-29","2024-02-29T10:05:57.000Z","","","2024-02-29T10:05:57.000Z"
"a24UU000000IdirYAC","PY-01565191","8001U000000Wn6MQAS","00243746","Activated","ACCEPTED","Fee","Subscription","69.0","76.94","69.0","0.0","2024-03-28","2024-03-28T10:05:43.000Z","","","2024-03-28T10:05:43.000Z"
"a24UU000000MXAMYA4","PY-01574490","8001U000000Wn6MQAS","00243746","Activated","ACCEPTED","Fee","Subscription","69.0","76.94","69.0","0.0","2024-04-30","2024-04-30T10:05:29.000Z","","","2024-04-30T10:05:29.000Z"
"a24UU000000QEM2YAO","PY-01582007","8001U000000Wn6MQAS","00243746","Activated","ACCEPTED","Fee","Subscription","69.0","76.94","69.0","0.0","2024-05-30","2024-05-30T10:05:30.000Z","","","2024-05-30T10:05:30.000Z"
"a24UU000000TUNqYAO","PY-01589878","8001U000000Wn6MQAS","00243746","Activated","ACCEPTED","Fee","Subscription","69.0","76.94","69.0","0.0","2024-06-28","2024-06-28T10:05:29.000Z","","","2024-06-28T10:05:29.000Z"
"a24UU000000YRXMYA4","PY-01598962","8001U000000Wn6MQAS","00243746","Activated","ACCEPTED","Fee","Subscription","69.0","76.94","69.0","0.0","2024-07-30","2024-07-30T10:05:30.000Z","","","2024-07-30T10:05:30.000Z"
"a24UU000000gcyfYAA","PY-01607352","8001U000000Wn6MQAS","00243746","Activated","ACCEPTED","Fee","Subscription","69.0","76.94","69.0","0.0","2024-08-30","2024-08-30T10:05:29.000Z","","","2024-08-30T10:05:29.000Z"
"a24UU000000oVrpYAE","PY-01616715","8001U000000Wn6MQAS","00243746","Activated","ACCEPTED","Fee","Subscription","69.0","76.94","69.0","0.0","2024-09-27","2024-09-27T14:41:32.000Z","","","2024-09-27T14:41:32.000Z"
"a24UU000000xqc5YAA","PY-01629037","8001U000000Wn6MQAS","00243746","Activated","ACCEPTED","Fee","Subscription","69.0","76.94","69.0","0.0","2024-10-30","2024-10-30T10:05:35.000Z","","","2024-10-30T10:05:35.000Z"
"a24UU0000016DN3YAM","PY-01639367","8001U000000Wn6MQAS","00243746","Activated","ACCEPTED","Fee","Subscription","69.0","76.94","69.0","0.0","2024-11-29","2024-11-29T10:05:22.000Z","","","2024-11-29T10:05:22.000Z"
"a248W0000033IusQAE","PY-01401066","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2022-01-28","2022-01-28T10:11:50.000Z","","","2022-01-28T10:11:50.000Z"
"a248W0000034Z3OQAU","PY-01409657","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2022-02-28","2022-02-28T10:12:12.000Z","","","2022-02-28T10:12:12.000Z"
"a248W0000036Cr4QAE","PY-01418178","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2022-03-30","2022-03-30T10:08:56.000Z","","","2022-03-30T10:08:56.000Z"
"a248W000003H0kYQAS","PY-01492376","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2023-03-30","2023-03-30T10:12:54.000Z","","","2023-03-30T10:12:54.000Z"
"a248W000003H5ofQAC","PY-01497839","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Late payment fee","Fee","74.0","82.51","49.0","25.0","2023-05-05","2023-05-03T15:22:23.000Z","","a248W000003H5FTQA0","2023-05-03T15:22:23.000Z"
"a248W000003XLFyQAO","PY-01426089","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2022-04-29","2022-04-29T10:18:17.000Z","","","2022-04-29T10:18:17.000Z"
"a248W000003ZHprQAG","PY-01432021","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2022-05-27","2022-05-27T10:14:26.000Z","","","2022-05-27T10:14:26.000Z"
"a248W000003fkOtQAI","PY-01438127","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2022-06-30","2022-06-30T10:12:33.000Z","","","2022-06-30T10:12:33.000Z"
"a248W000003hiPRQAY","PY-01442874","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2022-07-29","2022-07-29T10:14:53.000Z","","","2022-07-29T10:14:53.000Z"
"a248W000003w1b5QAA","PY-01448131","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2022-08-30","2022-08-30T10:09:05.000Z","","","2022-08-30T10:09:05.000Z"
"a248W000003w5NAQAY","PY-01454185","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2022-09-30","2022-09-30T10:18:10.000Z","","","2022-09-30T10:18:10.000Z"
"a248W000003wEkqQAE","PY-01460583","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2022-10-28","2022-10-28T10:19:22.000Z","","","2022-10-28T10:19:22.000Z"
"a248W000003wQtSQAU","PY-01467783","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2022-11-30","2022-11-30T10:10:25.000Z","","","2022-11-30T10:10:25.000Z"
"a248W000003wV2zQAE","PY-01475202","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2022-12-30","2022-12-30T10:13:52.000Z","","","2022-12-30T10:13:52.000Z"
"a248W000003wZ4aQAE","PY-01482026","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2023-01-30","2023-01-30T10:13:30.000Z","","","2023-01-30T10:13:30.000Z"
"a248W000003wdqOQAQ","PY-01487146","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2023-02-28","2023-02-28T10:10:27.000Z","","","2023-02-28T10:10:27.000Z"
"a248W000004T9gZQAS","PY-01502394","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2023-05-30","2023-05-30T10:10:29.000Z","","","2023-05-30T10:10:29.000Z"
"a248W000004TH9lQAG","PY-01508070","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2023-06-30","2023-06-30T10:16:01.000Z","","","2023-06-30T10:16:01.000Z"
"a248W000004TNwyQAG","PY-01513603","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2023-07-28","2023-07-28T10:15:22.000Z","","","2023-07-28T10:15:22.000Z"
"a248W000004TWEOQA4","PY-01519619","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2023-08-30","2023-08-30T10:10:58.000Z","","","2023-08-30T10:10:58.000Z"
"a248W000004TczFQAS","PY-01526523","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2023-09-29","2023-09-29T10:15:59.000Z","","","2023-09-29T10:15:59.000Z"
"a248W000004jX0pQAE","PY-01532452","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2023-10-30","2023-10-30T10:14:36.000Z","","","2023-10-30T10:14:36.000Z"
"a24UU0000005vkBYAQ","PY-01537522","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2023-11-30","2023-11-30T10:06:16.000Z","","","2023-11-30T10:06:16.000Z"
"a24UU000000Ad8HYAS","PY-01542621","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2023-12-29","2023-12-29T10:05:41.000Z","","","2023-12-29T10:05:41.000Z"
"a24UU000000CRCdYAO","PY-01548391","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2024-01-26","2024-01-26T10:05:43.000Z","","","2024-01-26T10:05:43.000Z"
"a24UU000000FW9KYAW","PY-01557270","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2024-02-29","2024-02-29T10:05:42.000Z","","","2024-02-29T10:05:42.000Z"
"a24UU000000IdhJYAS","PY-01565185","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2024-03-28","2024-03-28T10:05:31.000Z","","","2024-03-28T10:05:31.000Z"
"a24UU000000MXAHYA4","PY-01574485","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2024-04-30","2024-04-30T10:05:29.000Z","","","2024-04-30T10:05:29.000Z"
"a24UU000000QELxYAO","PY-01582002","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2024-05-30","2024-05-30T10:05:30.000Z","","","2024-05-30T10:05:30.000Z"
"a24UU000000TUNkYAO","PY-01589872","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2024-06-28","2024-06-28T10:05:29.000Z","","","2024-06-28T10:05:29.000Z"
"a24UU000000YRXIYA4","PY-01598958","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2024-07-30","2024-07-30T10:05:30.000Z","","","2024-07-30T10:05:30.000Z"
"a24UU000000gcybYAA","PY-01607348","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2024-08-30","2024-08-30T10:05:29.000Z","","","2024-08-30T10:05:29.000Z"
"a24UU000000oVqHYAU","PY-01616712","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2024-09-27","2024-09-27T14:41:23.000Z","","","2024-09-27T14:41:23.000Z"
"a24UU000000xqaWYAQ","PY-01629034","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2024-10-30","2024-10-30T10:05:27.000Z","","","2024-10-30T10:05:27.000Z"
"a24UU0000016DN0YAM","PY-01639364","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2024-11-29","2024-11-29T10:05:22.000Z","","","2024-11-29T10:05:22.000Z"
"a24UU000001DSh3YAG","PY-01649912","8001U000000WqRvQAK","00256614","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2024-12-30","2024-12-30T10:05:21.000Z","","","2024-12-30T10:05:21.000Z"
"a241U0000031pykQAA","PY-01397422","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2022-01-14","2022-01-14T10:18:10.000Z","","","2022-01-14T10:18:10.000Z"
"a248W0000033yMkQAI","PY-01406248","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2022-02-15","2022-02-15T10:07:36.000Z","","","2022-02-15T10:07:36.000Z"
"a248W0000035KETQA2","PY-01414131","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2022-03-15","2022-03-15T10:07:15.000Z","","","2022-03-15T10:07:15.000Z"
"a248W000003H3QMQA0","PY-01494992","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2023-04-14","2023-04-14T10:15:16.000Z","","","2023-04-14T10:15:16.000Z"
"a248W000003H727QAC","PY-01499773","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2023-05-15","2023-05-15T10:13:28.000Z","","","2023-05-15T10:13:28.000Z"
"a248W000003WLybQAG","PY-01422310","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2022-04-14","2022-04-14T10:16:38.000Z","","","2022-04-14T10:16:38.000Z"
"a248W000003YLhrQAG","PY-01429112","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2022-05-13","2022-05-13T10:12:22.000Z","","","2022-05-13T10:12:22.000Z"
"a248W000003ex8hQAA","PY-01434994","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2022-06-15","2022-06-15T10:07:40.000Z","","","2022-06-15T10:07:40.000Z"
"a248W000003gd1XQAQ","PY-01440724","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2022-07-15","2022-07-15T10:13:28.000Z","","","2022-07-15T10:13:28.000Z"
"a248W000003oGIUQA2","PY-01529314","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2023-10-13","2023-10-13T10:15:26.000Z","","","2023-10-13T10:15:26.000Z"
"a248W000003w0qQQAQ","PY-01446742","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Late payment fee","Fee","74.0","82.51","49.0","25.0","2022-08-25","2022-08-23T15:38:48.000Z","","a248W000003vZs0QAE","2022-08-23T15:38:48.000Z"
"a248W000003w3j7QAA","PY-01450721","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2022-09-15","2022-09-15T10:15:18.000Z","","","2022-09-15T10:15:18.000Z"
"a248W000003wCdeQAE","PY-01457085","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2022-10-14","2022-10-14T10:18:02.000Z","","","2022-10-14T10:18:02.000Z"
"a248W000003wHBBQA2","PY-01464333","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2022-11-15","2022-11-15T10:10:05.000Z","","","2022-11-15T10:10:05.000Z"
"a248W000003wTLPQA2","PY-01471850","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2022-12-15","2022-12-15T10:18:34.000Z","","","2022-12-15T10:18:34.000Z"
"a248W000003wWwzQAE","PY-01478384","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2023-01-13","2023-01-13T10:16:17.000Z","","","2023-01-13T10:16:17.000Z"
"a248W000003wbWyQAI","PY-01484682","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2023-02-15","2023-02-15T10:08:30.000Z","","","2023-02-15T10:08:30.000Z"
"a248W000003whRgQAI","PY-01490034","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2023-03-15","2023-03-15T10:08:24.000Z","","","2023-03-15T10:08:24.000Z"
"a248W000004TDr6QAG","PY-01505484","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Late payment fee","Fee","74.0","82.51","49.0","25.0","2023-06-16","2023-06-16T10:10:45.000Z","","a248W000004TDTVQA4","2023-06-16T10:10:45.000Z"
"a248W000004TKPtQAO","PY-01511029","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2023-07-14","2023-07-14T10:16:44.000Z","","","2023-07-14T10:16:44.000Z"
"a248W000004TSoMQAW","PY-01516733","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2023-08-15","2023-08-15T10:09:20.000Z","","","2023-08-15T10:09:20.000Z"
"a248W000004TZz3QAG","PY-01523487","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2023-09-15","2023-09-15T10:17:29.000Z","","","2023-09-15T10:17:29.000Z"
"a24UU0000002VW5YAM","PY-01536002","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Late payment fee","Fee","74.0","82.51","49.0","25.0","2023-11-17","2023-11-17T10:09:43.000Z","","a24UU0000001v7cYAA","2023-11-17T10:09:43.000Z"
"a24UU0000009oiMYAQ","PY-01540123","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2023-12-15","2023-12-15T10:06:01.000Z","","","2023-12-15T10:06:01.000Z"
"a24UU000000BgGvYAK","PY-01545777","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2024-01-15","2024-01-15T10:05:22.000Z","","","2024-01-15T10:05:22.000Z"
"a24UU000000E56NYAS","PY-01553125","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2024-02-15","2024-02-15T10:05:17.000Z","","","2024-02-15T10:05:17.000Z"
"a24UU000000H6luYAC","PY-01562037","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2024-03-15","2024-03-15T10:05:23.000Z","","","2024-03-15T10:05:23.000Z"
"a24UU000000KkQ9YAK","PY-01570555","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2024-04-15","2024-04-15T20:32:19.000Z","","","2024-04-15T20:32:19.000Z"
"a24UU000000OKthYAG","PY-01578049","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2024-05-15","2024-05-15T10:05:14.000Z","","","2024-05-15T10:05:14.000Z"
"a24UU000000RxTwYAK","PY-01586508","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2024-06-14","2024-06-14T10:05:19.000Z","","","2024-06-14T10:05:19.000Z"
"a24UU000000VBP2YAO","PY-01594080","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2024-07-15","2024-07-15T10:05:23.000Z","","","2024-07-15T10:05:23.000Z"
"a24UU000000cWIGYA2","PY-01603143","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2024-08-15","2024-08-15T10:05:26.000Z","","","2024-08-15T10:05:26.000Z"
"a24UU000000pjHdYAI","PY-01618898","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Late payment fee","Fee","74.0","82.51","49.0","25.0","2024-10-03","2024-10-01T21:15:04.000Z","","a24UU000000kLr5YAE","2024-10-01T21:15:04.000Z"
"a24UU000000tYsJYAU","PY-01623863","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2024-10-15","2024-10-15T10:05:14.000Z","","","2024-10-15T10:05:14.000Z"
"a24UU0000012WBOYA2","PY-01635068","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2024-11-15","2024-11-15T10:05:10.000Z","","","2024-11-15T10:05:10.000Z"
"a24UU0000019jrnYAA","PY-01644605","8001U000000WsutQAC","00266088","Activated","ACCEPTED","Fee","Subscription","49.0","54.64","49.0","0.0","2024-12-13","2024-12-13T10:05:25.000Z","","","2024-12-13T10:05:25.000Z"
"a248W0000033TnvQAE","PY-01402357","8001U000000Wv5FQAS","00274417","Activated","ACCEPTED","Fee","Subscription","69.0","76.94","69.0","0.0","2022-02-02","2022-02-02T10:05:16.000Z","","","2022-02-02T10:05:16.000Z"
"a248W0000034empQAA","PY-01410389","8001U000000Wv5FQAS","00274417","Activated","ACCEPTED","Fee","Subscription","69.0","76.94","69.0","0.0","2022-03-02","2022-03-02T10:05:14.000Z","","","2022-03-02T10:05:14.000Z"
"a248W0000036L0TQAU","PY-01419124","8001U000000Wv5FQAS","00274417","Activated","ACCEPTED","Fee","Subscription","69.0","76.94","69.0","0.0","2022-04-01","2022-04-01T10:12:22.000Z","","","2022-04-01T10:12:22.000Z"
"a248W000003H5HFQA0","PY-01497267","8001U000000Wv5FQAS","00274417","Activated","ACCEPTED","Late payment fee","Fee","94.0","104.81","69.0","25.0","2023-04-28","2023-04-28T10:17:38.000Z","","a248W000003H4obQAC","2023-04-28T10:17:38.000Z"
"a248W000003XXQ7QAO","PY-01426603","8001U000000Wv5FQAS","00274417","Activated","ACCEPTED","Fee","Subscription","69.0","76.94","69.0","0.0","2022-05-02","2022-05-02T10:09:57.000Z","","","2022-05-02T10:09:57.000Z"
"a248W000003Zi6cQAC","PY-01432812","8001U000000Wv5FQAS","00274417","Activated","ACCEPTED","Fee","Subscription","69.0","76.94","69.0","0.0","2022-06-02","2022-06-02T10:05:29.000Z","","","2022-06-02T10:05:29.000Z"
